interveningOpponents,interveningTeammates,minute,second,label,distance,angle,playType_جریان بازی,playType_ضربه آزاد مستقیم,playType_مستقیم از کرنر,playType_پنالتی,bodyPart_سایر,bodyPart_سر,bodyPart_پا,interferenceOnShooter_زیاد,interferenceOnShooter_متوسط,interferenceOnShooter_کم
2,0,34,17,0,14.5413651353647,24.744147627279016,1,0,0,0,1,0,0,0,1,0
3,0,33,15,0,30.856242480250252,11.435376751631035,1,0,0,0,0,0,1,0,1,0
3,0,23,48,0,17.36597247492924,13.194584329518305,1,0,0,0,0,0,1,1,0,0
2,0,72,29,0,15.37999349804804,25.758975479116593,1,0,0,0,0,0,1,1,0,0
5,1,85,15,0,27.931118846190174,14.930053509768461,1,0,0,0,0,0,1,0,0,1
2,0,66,35,0,12.72245652380074,32.09398798095484,1,0,0,0,0,1,0,0,0,1
2,0,21,9,0,14.386149589101317,24.354594114533178,1,0,0,0,0,0,1,0,0,1
2,1,43,49,0,6.599462099292639,16.878276092568957,1,0,0,0,0,1,0,0,0,1
5,2,40,25,0,30.840663092741703,13.463618636387498,1,0,0,0,0,0,1,0,0,1
2,0,24,19,1,9.371792784734414,39.825787946920066,1,0,0,0,0,1,0,1,0,0
3,1,71,42,0,26.82032811134122,15.4641693297535,1,0,0,0,0,0,1,0,1,0
3,1,59,22,0,29.66455460646595,12.584995895322542,1,0,0,0,0,0,1,0,0,1
4,0,79,27,0,24.20983684372945,16.84548784884131,1,0,0,0,0,0,1,0,0,1
2,0,58,57,0,20.41560677520999,9.50792444094244,1,0,0,0,0,0,1,0,0,1
2,0,45,4,0,8.911677732054724,43.23430905792492,1,0,0,0,0,1,0,0,1,0
3,0,89,43,0,15.816883384535654,21.082157559180477,1,0,0,0,0,0,1,1,0,0
1,0,6,36,0,5.394460121272564,64.46033263644875,1,0,0,0,0,1,0,0,1,0
1,0,81,30,0,14.327553873568231,15.926022398266646,1,0,0,0,0,0,1,1,0,0
2,0,25,21,0,17.12773481812467,16.693853599833332,1,0,0,0,0,0,1,0,0,1
3,0,45,51,0,18.500608098113965,14.021678043959422,1,0,0,0,0,0,1,0,1,0
5,0,61,51,0,23.72295512789248,17.518117109406173,1,0,0,0,0,0,1,0,0,1
6,2,82,59,0,11.737163200705696,34.02370322245729,1,0,0,0,0,0,1,1,0,0
2,0,46,21,0,10.980573755501121,15.243474725634915,1,0,0,0,0,0,1,1,0,0
1,0,27,1,0,19.857618185472298,12.429787655210319,1,0,0,0,0,0,1,0,1,0
2,0,73,10,1,13.77066810289174,25.95651971127544,1,0,0,0,0,0,1,0,1,0
3,0,23,22,0,25.31253641972689,14.829309363696119,1,0,0,0,0,0,1,0,1,0
5,1,6,49,0,25.218865953884606,16.34247349306357,1,0,0,0,0,0,1,0,1,0
2,0,49,49,0,25.218865953884606,16.34247349306357,1,0,0,0,0,0,1,0,1,0
2,0,53,39,0,15.016284493842011,21.16826221377514,1,0,0,0,0,0,1,0,0,1
3,0,39,47,0,27.237226363930674,14.744146266541382,1,0,0,0,0,0,1,0,1,0
2,0,85,40,0,18.302458851203575,18.218589594577217,1,0,0,0,0,0,1,0,1,0
1,0,78,25,0,7.794414666926568,50.07255746772641,1,0,0,0,0,0,1,0,0,1
1,0,8,5,0,16.743768990284117,14.202579927913861,1,0,0,0,0,0,1,0,1,0
6,1,47,2,0,26.26421519863101,14.669647981447648,0,1,0,0,0,0,1,0,0,1
2,1,17,23,0,24.44127860812523,17.032299613298722,1,0,0,0,0,0,1,1,0,0
5,2,26,56,0,28.564623225241395,12.192842155735784,1,0,0,0,0,0,1,0,1,0
2,0,84,7,0,7.646764021466859,49.57747651495736,1,0,0,0,0,0,1,0,1,0
1,0,7,31,0,7.681985420449586,15.685512802471267,1,0,0,0,0,0,1,0,0,1
2,0,84,50,0,13.370430060398208,30.33468357296694,1,0,0,0,0,0,1,1,0,0
4,1,50,25,0,7.3306207104173655,51.70614291982085,1,0,0,0,0,1,0,0,1,0
3,0,6,37,0,19.291386679033728,20.884124898384606,1,0,0,0,0,0,1,0,0,1
3,0,40,57,0,26.516862559511072,15.108702710986375,0,1,0,0,0,0,1,0,0,1
1,0,3,5,0,6.586934036408746,55.62708085362633,1,0,0,0,0,1,0,0,1,0
4,0,34,9,0,26.191193176333147,15.909493644674585,1,0,0,0,0,0,1,0,1,0
1,0,69,33,0,12.9491698575623,30.609977740651242,1,0,0,0,0,0,1,0,1,0
3,0,44,44,0,26.219813119089924,15.875877390789775,1,0,0,0,0,0,1,0,0,1
2,0,62,43,0,24.945011525353124,16.690904038973798,1,0,0,0,0,0,1,0,1,0
5,2,63,38,0,15.605261933078856,25.817895518741317,1,0,0,0,0,0,1,1,0,0
3,1,34,53,0,18.873507888042436,15.763458694727213,1,0,0,0,0,0,1,0,0,1
1,0,31,38,0,4.7953310626066274,72.81330029465391,1,0,0,0,0,1,0,0,0,1
3,0,82,25,0,28.02770058352986,7.4105655161138335,1,0,0,0,0,0,1,0,1,0
3,0,85,7,0,20.504938429558866,13.616350868594267,1,0,0,0,0,0,1,0,1,0
4,2,27,59,0,14.96,27.49502255027151,1,0,0,0,0,1,0,0,1,0
4,1,7,29,0,26.7959418569305,15.491487514485577,1,0,0,0,0,0,1,0,1,0
2,0,61,19,0,11.853311773508702,33.447047759416954,1,0,0,0,0,0,1,0,1,0
2,0,36,28,0,22.502722057564505,15.130527507253865,1,0,0,0,0,0,1,0,1,0
1,0,46,12,0,14.806815998046307,20.42124234312202,1,0,0,0,0,0,1,0,1,0
4,0,11,59,0,25.788495497023476,15.351464246998082,1,0,0,0,0,0,1,0,0,1
1,0,8,30,1,15.556712377620151,18.136328063675833,1,0,0,0,0,0,1,0,1,0
2,0,51,25,0,7.268796324014039,53.30573206727734,1,0,0,0,0,1,0,0,1,0
3,0,93,2,0,30.512169703251192,9.821067966412073,1,0,0,0,0,0,1,0,1,0
3,0,76,25,0,25.518495253443138,16.276462090587938,1,0,0,0,0,0,1,0,0,1
2,0,36,49,0,15.203989607994345,21.084336335860616,1,0,0,0,0,1,0,0,1,0
4,0,41,14,0,8.077307719778911,48.408075450044606,1,0,0,0,0,0,1,0,1,0
2,0,0,18,0,15.346312260605153,20.292749382232316,1,0,0,0,0,0,1,0,1,0
3,0,62,38,0,21.55005800456231,15.606259261170246,1,0,0,0,0,0,1,1,0,0
2,0,72,50,0,17.168613805429953,14.554857771078549,1,0,0,0,0,0,1,0,1,0
1,0,46,58,0,29.3327888207037,14.15354194420315,1,0,0,0,0,0,1,1,0,0
2,0,33,11,0,11.423038124772237,29.985883815269982,1,0,0,0,0,0,1,1,0,0
2,0,3,51,0,10.822592110950131,36.45789403849957,1,0,0,0,0,1,0,1,0,0
2,0,55,13,0,14.118278931937844,20.960154214762543,1,0,0,0,0,0,1,1,0,0
2,0,24,9,0,26.896932910649866,15.241430721429811,1,0,0,0,0,0,1,0,1,0
1,0,29,41,1,17.024505866544263,20.300511357686357,1,0,0,0,0,0,1,0,1,0
2,0,45,6,0,11.05126689570024,33.22562494319533,1,0,0,0,0,1,0,0,0,1
4,1,81,9,0,19.12078711768948,18.885312836831645,1,0,0,0,0,0,1,0,0,1
3,0,0,46,1,10.378602988841996,38.44721996254925,1,0,0,0,0,0,1,0,0,1
8,3,27,22,0,28.704447390604823,13.791166370006936,0,1,0,0,0,0,1,0,0,1
3,1,36,51,0,9.148928899056983,43.07443908438345,1,0,0,0,0,1,0,0,1,0
1,0,29,51,0,9.078160606642736,37.48154358280311,1,0,0,0,0,1,0,0,1,0
2,1,73,33,0,23.35131045573246,17.700357273991752,1,0,0,0,0,0,1,0,1,0
1,0,85,49,0,19.475689974940554,16.661186337860276,1,0,0,0,0,0,1,0,0,1
3,0,84,45,0,20.42631880687267,10.002188655330187,1,0,0,0,0,0,1,0,1,0
2,1,85,8,0,7.695323255068627,48.11321382127987,1,0,0,0,0,1,0,0,1,0
2,0,61,2,0,14.39534647030074,28.23659579680266,1,0,0,0,0,0,1,0,0,1
4,0,45,28,0,9.07788521628248,18.96579496848377,1,0,0,0,0,0,1,0,0,1
1,0,45,3,1,6.556706490304412,58.0391113732642,1,0,0,0,0,0,1,0,0,1
1,0,66,4,0,15.041070440630216,18.502162964896108,1,0,0,0,0,0,1,0,0,1
4,1,38,12,0,25.768081030608393,15.674355553820558,1,0,0,0,0,0,1,0,0,1
2,0,96,28,0,13.914787098622817,24.499161993404563,1,0,0,0,0,0,1,0,0,1
3,0,75,4,0,6.8562380355410655,54.67784893369777,1,0,0,0,0,0,1,0,0,1
3,1,12,15,0,27.660386837497413,13.518971067909922,1,0,0,0,0,0,1,0,0,1
3,0,53,53,0,24.97130553255076,16.656992250914033,1,0,0,0,0,0,1,1,0,0
2,0,16,37,0,17.917848643182584,14.946962396174486,1,0,0,0,0,0,1,0,1,0
3,0,70,21,0,15.84556720347997,24.004505528592322,1,0,0,0,0,0,1,0,1,0
0,0,25,34,1,5.089214084708955,71.10199215204534,1,0,0,0,0,0,1,0,0,1
3,0,68,53,0,12.672935729340697,20.402580512663807,1,0,0,0,0,0,1,1,0,0
7,2,19,30,1,20.992143768562563,19.30771570833014,0,1,0,0,0,0,1,0,0,1
1,0,59,17,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
2,0,11,45,1,18.937531518125585,21.62811377409479,1,0,0,0,0,0,1,0,1,0
3,0,47,19,0,26.72543732102433,14.45997743364577,1,0,0,0,0,0,1,0,0,1
6,1,53,56,0,20.9559657377082,19.808587100893508,1,0,0,0,0,0,1,0,0,1
7,1,83,57,0,25.437208966394092,13.134959860434405,0,1,0,0,0,0,1,0,0,1
3,0,80,52,0,17.959657569118626,18.608104548870113,1,0,0,0,0,0,1,0,1,0
7,2,86,8,0,20.88492518540586,19.49736955931664,1,0,0,0,0,0,1,0,0,1
1,0,19,17,0,9.066581494697989,43.69125739533665,1,0,0,0,0,0,1,0,1,0
4,0,61,57,0,27.464369645051022,11.829841021413703,1,0,0,0,0,0,1,0,1,0
2,0,67,50,0,13.950673818851905,26.270284078186208,1,0,0,0,0,1,0,0,0,1
2,0,19,8,0,12.698759781962961,11.854431462402331,1,0,0,0,0,0,1,1,0,0
3,0,79,48,0,23.787568181720466,15.337626006877967,1,0,0,0,0,0,1,0,0,1
3,0,21,7,0,20.00631150412289,20.680940955049305,1,0,0,0,0,0,1,0,1,0
5,1,74,32,0,15.360787740216972,15.146253690562412,1,0,0,0,0,0,1,0,1,0
2,0,13,32,0,13.825024412275011,19.775685294823482,1,0,0,0,0,0,1,0,1,0
1,0,79,0,0,22.0081802973349,11.183251209573756,1,0,0,0,0,0,1,0,1,0
2,0,12,20,0,8.857928651778586,44.48303617885158,1,0,0,0,0,1,0,0,1,0
3,0,76,59,1,24.195166872745475,17.200363055460645,1,0,0,0,0,0,1,0,0,1
4,1,2,35,0,27.94006800278052,14.920758032261825,1,0,0,0,0,0,1,0,0,1
2,0,14,43,0,14.118278931937844,21.93716725979916,1,0,0,0,0,0,1,0,0,1
3,1,87,28,0,20.80608564819438,14.630214342890403,1,0,0,0,0,0,1,0,0,1
2,1,24,37,1,3.5390959297538123,92.48489167265704,1,0,0,0,0,1,0,0,1,0
1,0,75,32,0,6.037814174020264,49.89241631243574,1,0,0,0,0,1,0,0,0,1
3,0,22,31,0,14.286392126775747,28.201181142515964,1,0,0,0,0,0,1,0,1,0
1,0,40,41,0,10.808931492057853,35.90269306090665,1,0,0,0,0,0,1,0,0,1
2,0,32,13,0,18.055608546930785,13.775135216164262,1,0,0,0,0,0,1,0,1,0
2,0,2,56,0,14.050298929204319,29.061664827285853,1,0,0,0,0,1,0,0,0,1
2,0,41,58,0,7.687502845527929,44.98413656561152,1,0,0,0,0,0,1,1,0,0
2,0,89,52,0,16.129128928742556,22.1466911964356,1,0,0,0,0,0,1,0,0,1
2,0,20,56,0,8.33354666393607,40.23912584325429,1,0,0,0,0,0,1,0,1,0
5,1,8,17,0,31.341558672152857,11.915220462039098,0,1,0,0,0,0,1,0,0,1
1,0,18,21,0,13.584671508726297,22.594774913964482,1,0,0,0,0,0,1,0,1,0
6,1,78,25,0,27.957957722265764,14.9022009727162,1,0,0,0,0,0,1,0,0,1
2,0,63,27,0,32.381923970017596,10.976872390527095,1,0,0,0,0,0,1,0,1,0
2,0,26,24,0,22.07522819814101,12.800597234387302,1,0,0,0,0,0,1,0,1,0
2,0,76,47,0,17.723622654525233,15.275119803748238,1,0,0,0,0,0,1,1,0,0
1,0,52,16,1,16.091901689980585,20.015690777087904,1,0,0,0,0,0,1,0,1,0
0,0,50,15,1,3.773274440058661,88.23836812669657,1,0,0,0,0,1,0,0,1,0
2,0,40,30,0,26.229771253291556,13.543805419942602,1,0,0,0,0,0,1,0,1,0
1,0,33,48,1,9.314257887776138,42.64474375195682,1,0,0,0,0,0,1,0,1,0
5,1,86,11,1,25.136459575684082,13.446401330938833,0,1,0,0,0,0,1,0,0,1
5,2,67,13,0,14.642011473837876,26.131025689432743,1,0,0,0,0,0,1,0,0,1
1,0,61,37,0,11.117935959520546,34.81417295774944,1,0,0,0,0,0,1,0,1,0
3,1,41,24,0,24.688236064976373,15.569050563410608,1,0,0,0,0,0,1,0,0,1
3,0,82,49,0,27.47502502273656,13.964981988435154,1,0,0,0,0,0,1,0,0,1
2,1,36,46,0,13.760297961890215,22.037811104359616,1,0,0,0,0,1,0,1,0,0
1,0,91,3,0,12.95680516176731,27.997173714816597,1,0,0,0,0,0,1,0,0,1
4,1,45,5,0,22.967982061992302,12.21892780661215,1,0,0,0,0,0,1,0,1,0
3,1,47,33,0,15.513922779232853,19.458356111845806,1,0,0,0,0,0,1,0,0,1
2,0,11,3,0,4.305821640523444,80.58851679365392,1,0,0,0,0,1,0,0,1,0
1,0,53,11,1,2.50251873119863,111.3727319851162,1,0,0,0,0,1,0,0,1,0
3,1,47,19,0,19.67846538732124,18.370334585391152,1,0,0,0,0,0,1,0,1,0
1,0,81,3,0,15.514309523791255,21.87983945769377,1,0,0,0,0,0,1,0,0,1
2,0,69,19,1,4.798968639197385,74.48125477424142,1,0,0,0,0,1,0,0,0,1
2,0,39,11,0,14.176787365267211,23.17446657556338,1,0,0,0,0,0,1,1,0,0
2,1,88,6,0,23.54524155747823,15.647040603807817,1,0,0,0,0,0,1,0,1,0
1,0,61,14,1,12.44643724123494,28.438141761102287,1,0,0,0,0,0,1,0,1,0
1,0,57,25,0,11.610038759625224,31.668228668200037,1,0,0,0,0,0,1,0,0,1
3,0,6,44,0,24.845806487212283,13.265286496750242,1,0,0,0,0,0,1,0,1,0
2,0,65,37,0,15.95247002818059,12.381289471628925,1,0,0,0,0,0,1,1,0,0
2,0,60,21,0,15.917012910719148,14.503768074856023,1,0,0,0,0,0,1,0,0,1
1,0,58,9,1,16.8638459433191,15.791565082226189,1,0,0,0,0,0,1,0,1,0
2,0,57,40,0,31.248772775902736,12.193186937829033,1,0,0,0,0,0,1,0,1,0
2,0,92,7,0,14.24899294687172,24.79881730891519,1,0,0,0,0,0,1,0,1,0
1,0,78,17,0,9.75656189443802,36.37239803601501,1,0,0,0,0,0,1,0,0,1
1,0,79,39,0,19.08193124398052,21.579144612928292,1,0,0,0,0,0,1,0,1,0
2,0,72,37,0,8.99390905001824,44.242628077513366,1,0,0,0,0,1,0,1,0,0
1,0,22,14,1,8.151564267059422,24.086783060965384,1,0,0,0,0,0,1,1,0,0
1,0,52,10,0,17.32092664957623,12.568902810098757,1,0,0,0,0,0,1,0,1,0
2,0,49,38,0,25.19710499243911,13.062981216817288,1,0,0,0,0,0,1,0,1,0
4,2,30,12,0,26.55060262969562,13.934519813204217,1,0,0,0,0,0,1,0,1,0
2,0,84,46,0,20.6327433949051,19.953823854139163,1,0,0,0,0,0,1,0,1,0
1,0,60,41,1,11.036349033987644,35.2595291973954,1,0,0,0,0,0,1,0,0,1
1,0,4,10,0,18.21686306694981,22.712726917742405,1,0,0,0,0,0,1,0,1,0
1,0,44,39,1,6.936692295323471,49.17240912393129,1,0,0,0,0,0,1,0,0,1
2,0,56,38,0,32.28426241994697,9.467801783662244,1,0,0,0,0,0,1,0,0,1
3,0,92,58,0,14.291721379875835,21.42271108110983,1,0,0,0,0,0,1,1,0,0
2,0,28,0,0,21.338249693918197,16.993345374104422,1,0,0,0,0,0,1,1,0,0
3,1,89,37,0,9.871210665364204,31.296673782391775,1,0,0,0,0,0,1,0,0,1
2,0,46,32,0,20.796393918177255,19.877507616655514,1,0,0,0,0,0,1,0,0,1
1,0,56,13,0,8.042412573351358,48.71816388425845,1,0,0,0,0,0,1,0,0,1
2,0,26,22,0,26.9767029119572,15.290627157562959,1,0,0,0,0,0,1,0,1,0
2,0,80,50,0,4.688027303674756,74.54332127435029,1,0,0,0,0,0,1,0,1,0
1,0,86,24,1,24.870388014665153,16.62873853544232,1,0,0,0,0,0,1,0,1,0
3,0,12,28,0,16.282561223591333,16.93336202555766,1,0,0,0,0,0,1,0,1,0
3,1,21,44,0,11.355654978908087,35.40313710999084,1,0,0,0,0,0,1,0,0,1
1,0,52,35,0,6.629871793632212,56.21589962828743,1,0,0,0,0,0,1,0,1,0
2,0,44,57,0,23.44217140113091,16.68277741670769,1,0,0,0,0,0,1,0,0,1
1,0,64,47,0,14.239764745247726,28.7954571773877,1,0,0,0,0,0,1,0,1,0
3,1,22,11,0,24.201623912456785,17.191525069351638,1,0,0,0,0,0,1,0,1,0
5,1,58,32,0,28.39529010240959,14.582636391623195,1,0,0,0,0,0,1,0,1,0
3,0,3,55,1,9.598593646988084,39.06292723716666,1,0,0,0,0,1,0,1,0,0
3,0,26,22,0,8.492967679203778,38.92392629307788,1,0,0,0,0,1,0,0,1,0
2,1,62,9,0,7.796165724251891,37.62712168750583,1,0,0,0,0,0,1,0,1,0
1,0,69,18,1,9.940347076435511,14.372295178854902,1,0,0,0,0,0,1,0,0,1
2,0,12,52,0,12.05159740449373,31.343491503839704,1,0,0,0,0,1,0,0,0,1
3,0,91,29,1,11.602732436801256,34.70584301929006,1,0,0,0,0,0,1,0,1,0
1,0,84,34,0,16.75229238044752,18.15261195016266,1,0,0,0,0,0,1,0,1,0
5,2,31,4,0,13.990117940889563,29.286330716919032,1,0,0,0,0,0,1,0,1,0
1,0,51,17,0,9.314257887776138,42.64474375195682,1,0,0,0,0,1,0,0,1,0
3,1,58,24,0,17.196278667200065,12.400447927844255,1,0,0,0,0,0,1,0,1,0
6,2,84,52,0,19.22484070155069,19.998778886744816,0,1,0,0,0,0,1,0,0,1
2,0,52,22,0,7.383962350933271,52.14897070201303,1,0,0,0,0,1,0,1,0,0
2,0,45,56,0,16.589659429897893,18.862573130278403,1,0,0,0,0,0,1,0,1,0
1,0,29,42,0,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
1,0,86,21,1,6.895135966752215,55.272049977075355,1,0,0,0,1,0,0,0,0,1
1,0,9,10,0,11.95025104338817,31.819504231533354,1,0,0,0,0,0,1,0,0,1
2,0,51,49,0,21.722110855071154,18.495197319861717,1,0,0,0,0,0,1,0,1,0
1,0,7,15,0,9.227838316745695,41.68668315697672,1,0,0,0,0,1,0,0,1,0
4,0,67,14,0,11.994415367161503,32.1901894647341,1,0,0,0,0,1,0,0,1,0
2,1,66,46,0,17.371868063049526,18.87576423675108,1,0,0,0,0,0,1,0,0,1
3,0,76,23,0,10.043555147456503,39.152284396274744,1,0,0,0,0,1,0,0,1,0
3,0,4,14,0,17.6918568838887,18.21637530117823,1,0,0,0,0,0,1,1,0,0
2,0,48,38,0,11.622327649829876,32.81700450022909,1,0,0,0,0,1,0,0,1,0
2,0,92,6,1,12.226242268170543,32.77600021185186,1,0,0,0,0,0,1,0,0,1
5,1,28,26,0,17.51745700722568,14.314689243433497,1,0,0,0,0,0,1,0,1,0
3,1,69,9,0,32.03738441258899,12.988469966130959,0,1,0,0,0,0,1,0,0,1
5,1,5,37,0,21.528943308950396,17.553023154553827,1,0,0,0,0,0,1,0,0,1
1,0,26,53,0,14.638094138240811,20.44450530320076,1,0,0,0,0,0,1,0,1,0
1,0,42,50,0,15.981514321240025,21.79429041005804,1,0,0,0,0,1,0,0,1,0
6,1,73,11,0,25.729238232019227,15.869990056602118,0,1,0,0,0,0,1,0,0,1
1,0,74,30,0,14.220618833229446,27.133894820350854,1,0,0,0,0,1,0,0,1,0
2,0,65,35,1,22.159650267998366,18.394545381021594,1,0,0,0,0,0,1,0,1,0
2,0,40,25,0,29.11906935326059,11.97944570297861,1,0,0,0,0,0,1,0,0,1
3,0,73,40,0,14.962088757924143,27.488054284455785,1,0,0,0,0,0,1,0,0,1
4,1,19,28,1,11.00331768149952,32.106756029170924,1,0,0,0,0,1,0,0,0,1
2,0,8,53,0,8.513101667430034,46.416748485567226,1,0,0,0,0,1,0,1,0,0
2,0,40,57,1,25.002131909099273,13.102167215783217,1,0,0,0,0,0,1,0,1,0
4,0,41,50,0,19.08193124398052,21.579144612928292,1,0,0,0,0,0,1,1,0,0
2,1,58,34,0,10.285937001557029,38.32924250405259,1,0,0,0,0,0,1,0,1,0
2,0,51,48,0,28.079266372182875,12.482837116778398,1,0,0,0,0,0,1,0,1,0
1,0,58,54,1,18.0200388456851,17.573561985639778,1,0,0,0,0,0,1,0,0,1
4,0,91,29,0,12.72982325093322,32.061447222959785,1,0,0,0,0,0,1,0,1,0
5,1,75,26,0,11.196361015973004,35.64829632909402,1,0,0,0,0,1,0,0,0,1
2,0,50,36,0,13.056450513060586,31.14985780921457,1,0,0,0,0,0,1,1,0,0
4,2,26,51,0,50.13997307538168,8.348238702397841,1,0,0,0,0,0,1,0,0,1
1,0,82,52,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
2,0,85,55,0,15.858883945599704,7.859035863828172,1,0,0,0,0,0,1,0,0,1
2,0,58,57,0,28.549873905150612,13.81423883148705,1,0,0,0,0,0,1,0,0,1
0,0,9,37,0,4.586948876976939,59.172922857663664,1,0,0,0,0,1,0,0,0,1
5,1,90,50,0,23.711096558362712,17.534972071369403,1,0,0,0,0,0,1,0,0,1
2,0,65,32,0,17.667110686244087,16.023144128985937,1,0,0,0,0,0,1,0,1,0
3,0,69,4,0,25.575114858002106,14.992339384891233,1,0,0,0,0,0,1,0,0,1
4,0,6,50,0,23.94522081752432,17.37710872727542,1,0,0,0,0,0,1,0,0,1
2,0,38,17,0,21.6702584202404,18.786416508919704,1,0,0,0,0,0,1,0,1,0
1,0,14,29,1,9.067552040104319,39.42494000858492,1,0,0,0,0,0,1,0,1,0
5,0,89,29,0,25.265126162360637,12.514866769070425,0,1,0,0,0,0,1,0,0,1
2,0,92,53,0,13.854187092716773,28.909695660091927,1,0,0,0,0,0,1,1,0,0
3,0,59,39,0,29.248459788508523,14.23320976680098,1,0,0,0,0,0,1,0,1,0
4,1,89,57,0,19.475689974940554,14.007306468550288,1,0,0,0,0,0,1,0,1,0
2,0,82,30,0,12.559892515463659,4.349674890919623,1,0,0,0,0,0,1,0,1,0
4,1,23,39,0,8.233796208311206,47.91805314035607,1,0,0,0,0,1,0,0,1,0
3,0,91,55,0,15.407507910106684,23.75855707873975,1,0,0,0,0,0,1,0,1,0
1,0,77,15,0,17.84585386021078,19.745455313811874,1,0,0,0,0,0,1,0,1,0
1,0,45,49,1,14.019764619992735,19.233797120087157,1,0,0,0,0,0,1,0,1,0
2,0,38,6,0,12.31171799547082,32.91634774885132,1,0,0,0,0,1,0,0,1,0
2,0,65,23,1,3.5696778566139553,91.46421465303024,1,0,0,0,0,1,0,0,1,0
4,1,70,45,0,21.45490386834674,18.30696057645012,1,0,0,0,0,0,1,0,1,0
3,0,7,10,0,17.79148672820796,12.564617068943278,1,0,0,0,0,0,1,1,0,0
6,3,92,6,0,23.311121809127936,15.954567479900069,0,1,0,0,0,0,1,0,0,1
2,0,19,59,0,15.777477618428113,20.795690878851616,1,0,0,0,0,0,1,0,0,1
2,0,58,13,0,9.87754017961962,30.339821009011587,1,0,0,0,0,0,1,0,1,0
5,2,64,24,0,13.507068519852856,30.254070515416863,1,0,0,0,0,0,1,1,0,0
3,1,62,16,0,16.855770525253362,21.689780534095934,1,0,0,0,0,0,1,1,0,0
2,0,6,12,0,7.830415059241751,49.73923877942061,1,0,0,0,0,0,1,0,1,0
3,0,92,42,0,14.672821814497714,27.666481090420515,1,0,0,0,0,0,1,0,0,1
4,0,40,30,0,8.645258816252987,29.492588556031606,1,0,0,0,0,0,1,0,1,0
1,0,62,38,0,14.41436089460785,23.361616326727628,1,0,0,0,0,0,1,0,0,1
6,2,86,31,1,23.972611455575716,17.3389131346839,0,1,0,0,0,0,1,0,0,1
4,0,91,46,0,26.679977511234902,15.209378313411884,1,0,0,0,0,0,1,0,1,0
4,2,64,39,0,30.65897095468144,13.517314513770945,1,0,0,0,0,0,1,0,0,1
2,0,58,0,0,8.845366018430216,37.22445763548991,1,0,0,0,0,0,1,0,1,0
2,0,11,42,0,10.659310484266795,8.31047275764955,1,0,0,0,0,0,1,1,0,0
1,0,36,4,0,19.945550882339653,14.38541636649752,1,0,0,0,0,0,1,0,1,0
4,0,89,14,0,16.48345230829998,23.998297209280864,1,0,0,0,0,0,1,0,1,0
3,0,68,52,0,23.240070998170378,15.126158108779817,1,0,0,0,0,0,1,0,1,0
4,1,18,13,0,29.557076986738725,12.791083809180254,1,0,0,0,0,0,1,0,0,1
4,0,84,8,0,24.31919817757156,15.534299416435303,1,0,0,0,0,0,1,0,1,0
1,0,17,34,0,13.107097314050888,29.45388180671717,1,0,0,0,0,0,1,0,1,0
4,0,55,36,0,17.293842834951402,11.907889636816082,1,0,0,0,0,0,1,0,1,0
2,0,14,18,0,15.366889730846644,16.441647960509137,1,0,0,0,0,0,1,0,1,0
2,0,74,8,0,15.057682424596424,13.002701627609873,1,0,0,0,0,0,1,0,1,0
7,3,44,31,0,29.139749484166813,14.219041435733272,0,1,0,0,0,0,1,0,0,1
4,0,63,45,0,26.108697784454897,11.72648997054756,0,1,0,0,0,0,1,0,0,1
3,1,63,1,0,25.892396567332273,15.67661114501388,1,0,0,0,0,0,1,0,1,0
3,1,68,46,0,19.258504614844842,16.493006050662913,1,0,0,0,0,0,1,0,1,0
4,1,2,0,0,28.57586394144541,10.683519126769012,1,0,0,0,0,0,1,0,0,1
2,0,33,22,1,7.731785046158488,23.383623531201557,1,0,0,0,0,1,0,0,1,0
2,1,12,48,0,23.866162238617253,17.144400469611007,1,0,0,0,0,0,1,0,0,1
2,0,40,41,0,26.26283495740702,15.105528985529892,1,0,0,0,0,0,1,0,0,1
2,0,39,15,0,8.699022933640306,42.25745603123435,1,0,0,0,0,0,1,0,1,0
1,0,45,31,0,12.73807285267281,29.95505283156123,1,0,0,0,0,0,1,1,0,0
1,0,23,48,1,6.599462099292639,57.552644768220226,1,0,0,0,0,1,0,0,0,1
3,0,22,37,1,28.778412047922313,12.995932534830253,1,0,0,0,0,0,1,0,0,1
3,1,72,17,0,30.768693504924773,13.31690805035596,1,0,0,0,0,0,1,0,0,1
2,0,26,33,1,18.191605206798,20.19930600993485,1,0,0,0,0,0,1,0,1,0
3,1,65,10,0,24.460449709684408,17.006576985465436,1,0,0,0,0,0,1,1,0,0
1,0,37,1,0,10.15728802387724,36.96471563772493,1,0,0,0,0,0,1,0,1,0
4,0,40,7,0,13.901654577783178,29.178105218113,1,0,0,0,0,0,1,1,0,0
6,0,8,17,0,20.738379878862283,19.089434137704572,0,1,0,0,0,0,1,0,0,1
3,0,18,46,0,23.467343266761155,17.176865972892287,1,0,0,0,0,0,1,0,0,1
3,0,11,15,0,14.255118379024427,28.73968150462749,1,0,0,0,0,0,1,1,0,0
1,0,14,40,0,6.815071533006826,54.11225667771874,1,0,0,0,0,1,0,0,1,0
2,0,77,52,0,9.388982905512185,30.392526806590404,1,0,0,0,0,0,1,1,0,0
