City EN,City FA,Province,Countise,District,Latitude,Longitude,Area,Elevation,2016 Census,2011 Census,Wikipedia EN,Wikipedia FA,GeoHack
Andisheh,اندیشه,تهران,شهریار,مرکزی,35.68333,51.01666,1200.0,1495.0,116062.0,96807.0,https://en.wikipedia.org/wiki/Andisheh,https://fa.wikipedia.org/wiki/%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87_(%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87_(%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1)&params=35.68333_N_51.01666_E_
Anduhjerd,اندوهجرد,کرمان,کرمان,گلباف,30.2403,57.7658,881.0,,4041.0,3589.0,https://en.wikipedia.org/wiki/Anduhjerd,https://fa.wikipedia.org/wiki/%D8%A7%D9%86%D8%AF%D9%88%D9%87%D8%AC%D8%B1%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D9%86%D8%AF%D9%88%D9%87%D8%AC%D8%B1%D8%AF&params=30.2403_N_57.7658_E_
Anzali,انزلی,گیلان,انزلی,مرکزی,37.4667,49.4667,28.0,315.0,118564.0,116664.0,https://en.wikipedia.org/wiki/Bandar-e_Anzali,https://fa.wikipedia.org/wiki/%D8%A8%D9%86%D8%AF%D8%B1_%D8%A7%D9%86%D8%B2%D9%84%DB%8C,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A8%D9%86%D8%AF%D8%B1_%D8%A7%D9%86%D8%B2%D9%84%DB%8C&params=37.4667_N_49.4667_E_
Aqda,عقدا,یزد,اردکان,عقدا,32.440278,53.625556,,,1754.0,1809.0,https://en.wikipedia.org/wiki/Aqda,https://fa.wikipedia.org/wiki/%D8%B9%D9%82%D8%AF%D8%A7,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B9%D9%82%D8%AF%D8%A7&params=32.440278_N_53.625556_E_
Aqkand,آقکند,آذربایجان شرقی,میانه,کاغذکنان,37.25644733,48.06207033,1695.0,,2902.0,1733.0,https://en.wikipedia.org/wiki/Aqkand,https://fa.wikipedia.org/wiki/%D8%A2%D9%82%DA%A9%D9%86%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D9%82%DA%A9%D9%86%D8%AF&params=37.25644733_N_48.06207033_E_
Aqqala,آق‌قلا,گلستان,آق قلا,مرکزی,37.00958567,54.46138267,13.0,,35116.0,31626.0,https://en.wikipedia.org/wiki/Aqqala,https://fa.wikipedia.org/wiki/%D8%A2%D9%82%E2%80%8C%D9%82%D9%84%D8%A7,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D9%82%E2%80%8C%D9%82%D9%84%D8%A7&params=37.00958567_N_54.46138267_E_
Arad,ارد,فارس,گراش,ارد,27.72763,53.628313,1050.0,,,,"https://en.wikipedia.org/wiki/Arad,_Iran",https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF_(%DA%AF%D8%B1%D8%A7%D8%B4),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B1%D8%AF_(%DA%AF%D8%B1%D8%A7%D8%B4)&params=27.727630_N_53.628313_E_
Aradan,آرادان,سمنان,آرادان,مرکزی,35.25,52.4961,873.0,,6257.0,5626.0,"https://en.wikipedia.org/wiki/Aradan,_Iran",https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D8%A7%D8%AF%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D8%B1%D8%A7%D8%AF%D8%A7%D9%86&params=35.2500_N_52.4961_E_
Arak,اراک,مرکزی,اراک,مرکزی,34.08,49.7,174310.0,9810789.0,520944.0,526182.0,"https://en.wikipedia.org/wiki/Arak,_Iran",https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%A7%DA%A9,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B1%D8%A7%DA%A9&params=34.08_N_49.7_E_
Arakvaz,ارکواز,ایلام,ملکشاهی,مرکزی,33.23,46.36,,,11977.0,12358.0,https://en.wikipedia.org/wiki/Arakvaz,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%DA%A9%D9%88%D8%A7%D8%B2,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B1%DA%A9%D9%88%D8%A7%D8%B2&params=33.23_N_46.36_E_
Aran va Bidgol,آران و بیدگل,اصفهان,آران و بیدگل,مرکزی,34.055514,51.479177,950.0,,65404.0,60290.0,https://en.wikipedia.org/wiki/Aran_va_Bidgol,https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D8%A7%D9%86_%D9%88_%D8%A8%DB%8C%D8%AF%DA%AF%D9%84,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D8%B1%D8%A7%D9%86_%D9%88_%D8%A8%DB%8C%D8%AF%DA%AF%D9%84&params=34.055514_N_51.479177_E_
Arateh,ارطه,مازندران,قائم شهر,مرکزی قائمشهر,36.4656,52.8589,,,10327.0,10327.0,,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%B7%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B1%D8%B7%D9%87&params=36.4656_N_52.8589_E_
Ardabil,اردبیل,اردبیل,اردبیل,مرکزی,38.25,48.3,1338.0,70.0,529374.0,482632.0,https://en.wikipedia.org/wiki/Ardabil,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF%D8%A8%DB%8C%D9%84,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B1%D8%AF%D8%A8%DB%8C%D9%84&params=38.25_N_48.30_E_
Ardak,ارداق,قزوین,بوئین زهرا,دشتابی,36.0478,49.8058,1241.0,,5043.0,5123.0,https://en.wikipedia.org/wiki/Ardak,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF%D8%A7%D9%82,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B1%D8%AF%D8%A7%D9%82&params=36.0478_N_49.8058_E_
Ardakan,اردکان,یزد,اردکان,مرکزی,32.315283,54.011197,1040.0,,75271.0,56776.0,https://en.wikipedia.org/wiki/Ardakan,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF%DA%A9%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B1%D8%AF%DA%A9%D8%A7%D9%86&params=32.315283_N_54.011197_E_
Ardakan,اردکان,یزد,اردکان,مرکزی,32.315283,54.011197,1040.0,,14633.0,16661.0,https://en.wikipedia.org/wiki/Ardakan,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF%DA%A9%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B1%D8%AF%DA%A9%D8%A7%D9%86&params=32.315283_N_54.011197_E_
Ardal,اردل,چهارمحال و بختیاری,اردل,مرکزی,31.9961,50.6564,1388.0,,10113.0,8992.0,https://en.wikipedia.org/wiki/Ardal,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF%D9%84,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B1%D8%AF%D9%84&params=31.9961_N_50.6564_E_
Ardestan,اردستان,اصفهان,اردستان,مرکزی,33.3761,52.3694,12382.0,115912.0,15744.0,15701.0,https://en.wikipedia.org/wiki/Ardestan,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF%D8%B3%D8%AA%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B1%D8%AF%D8%B3%D8%AA%D8%A7%D9%86&params=33.3761_N_52.3694_E_
Arianshahr,آرین‌شهر,خراسان جنوبی,قائنات,سده,33.331839,59.236889,1660.0,,3729.0,3585.0,https://en.wikipedia.org/wiki/Arianshahr,https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%DB%8C%D9%86%E2%80%8C%D8%B4%D9%87%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D8%B1%DB%8C%D9%86%E2%80%8C%D8%B4%D9%87%D8%B1&params=33.331839_N_59.236889_E_
Arjomand,ارجمند,تهران,فیروزکوه,ارجمند,35.8158,52.5167,2212.0,,1124.0,1114.0,https://en.wikipedia.org/wiki/Arjomand,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AC%D9%85%D9%86%D8%AF_(%D9%81%DB%8C%D8%B1%D9%88%D8%B2%DA%A9%D9%88%D9%87),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B1%D8%AC%D9%85%D9%86%D8%AF_(%D9%81%DB%8C%D8%B1%D9%88%D8%B2%DA%A9%D9%88%D9%87)&params=35.8158_N_52.5167_E_
Armaghankhaneh,ارمغانخانه,زنجان,زنجان,قره‌پشتلو,36.9656,48.3781,1950.0,,2149.0,1945.0,https://en.wikipedia.org/wiki/Armaghankhaneh,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D9%85%D8%BA%D8%A7%D9%86%D8%AE%D8%A7%D9%86%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B1%D9%85%D8%BA%D8%A7%D9%86%D8%AE%D8%A7%D9%86%D9%87&params=36.9656_N_48.3781_E_
Armardeh,آرمرده,کردستان,بانه,آرمرده,35.931036,45.796303,,,2305.0,2349.0,https://en.wikipedia.org/wiki/Armardeh,https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D9%85%D8%B1%D8%AF%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D8%B1%D9%85%D8%B1%D8%AF%D9%87&params=35.931036_N_45.796303_E_
Arsanjan,ارسنجان,فارس,ارسنجان,مرکزی,29.9142,53.3075,1638.0,,17706.0,17382.0,https://en.wikipedia.org/wiki/Arsanjan,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%B3%D9%86%D8%AC%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B1%D8%B3%D9%86%D8%AC%D8%A7%D9%86&params=29.9142_N_53.3075_E_
Arvandkenar,اروندکنار,خوزستان,آبادان,اروندکنار,30.0617,48.4508,2.0,,11173.0,8909.0,https://en.wikipedia.org/wiki/Arvandkenar,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D9%88%D9%86%D8%AF%DA%A9%D9%86%D8%A7%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B1%D9%88%D9%86%D8%AF%DA%A9%D9%86%D8%A7%D8%B1&params=30.0617_N_48.4508_E_
Arzuiyeh,ارزوئیه,کرمان,ارزوئیه,مرکزی,28.45986,56.3658,1053.0,48.0,6868.0,7555.0,https://en.wikipedia.org/wiki/Arzuiyeh,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%B2%D9%88%D8%A6%DB%8C%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B1%D8%B2%D9%88%D8%A6%DB%8C%D9%87&params=28.45986_N_56.36580_E_
Asadabad,اسدآباد,همدان,اسدآباد,,34.78,48.11,1607.0,1395.0,55703.0,55024.0,"https://en.wikipedia.org/wiki/Asadabad,_Iran",https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AF%D8%A2%D8%A8%D8%A7%D8%AF_(%D9%87%D9%85%D8%AF%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B3%D8%AF%D8%A2%D8%A8%D8%A7%D8%AF_(%D9%87%D9%85%D8%AF%D8%A7%D9%86)&params=34.78_N_48.11_E_
Asadiyeh,اسدیه,خراسان جنوبی,درمیان,مرکزی,32.916344,60.020764,,,5460.0,5804.0,https://en.wikipedia.org/wiki/Asadiyeh,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AF%DB%8C%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B3%D8%AF%DB%8C%D9%87&params=32.916344_N_60.020764_E_
Asalem,اسالم,گیلان,تالش,اسالم,37.7354,48.9513,49.0,,10720.0,10040.0,https://en.wikipedia.org/wiki/Asalem,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%A7%D9%84%D9%85,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B3%D8%A7%D9%84%D9%85&params=37.7354_N_48.9513_E_
Asaluyeh,عسلویه,بوشهر,عسلویه,مرکزی,27.499593,52.597239,184.0,,13557.0,7884.0,https://en.wikipedia.org/wiki/Asaluyeh,https://fa.wikipedia.org/wiki/%D8%A8%D9%86%D8%AF%D8%B1_%D8%B9%D8%B3%D9%84%D9%88%DB%8C%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A8%D9%86%D8%AF%D8%B1_%D8%B9%D8%B3%D9%84%D9%88%DB%8C%D9%87&params=27.499593_N_52.597239_E_
Asara,آسارا,البرز,کرج,آسارا,36.0397,51.1928,1852.0,,1339.0,701.0,https://en.wikipedia.org/wiki/Asara,https://fa.wikipedia.org/wiki/%D8%A2%D8%B3%D8%A7%D8%B1%D8%A7,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D8%B3%D8%A7%D8%B1%D8%A7&params=36.0397_N_51.1928_E_
Asemanabad,آسمان‌آباد,ایلام,چرداول,مرکزی شهرستان چرداول,33.8612,46.4529,1200.0,,6280.0,5889.0,https://en.wikipedia.org/wiki/Asemanabad,https://fa.wikipedia.org/wiki/%D8%A2%D8%B3%D9%85%D8%A7%D9%86%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D8%B3%D9%85%D8%A7%D9%86%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF&params=33.8612_N_46.4529_E_
Asgaran,عسگران,اصفهان,تیران و کرون,کرون,32.866423,50.850991,2147.0,,4858.0,4521.0,"https://en.wikipedia.org/wiki/Asgaran,_Iran",https://fa.wikipedia.org/wiki/%D8%B9%D8%B3%DA%AF%D8%B1%D8%A7%D9%86_(%D8%AA%DB%8C%D8%B1%D8%A7%D9%86_%D9%88_%DA%A9%D8%B1%D9%88%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B9%D8%B3%DA%AF%D8%B1%D8%A7%D9%86_(%D8%AA%DB%8C%D8%B1%D8%A7%D9%86_%D9%88_%DA%A9%D8%B1%D9%88%D9%86)&params=32.866423_N_50.850991_E_
Asgharabad,اصغرآباد,اصفهان,خمینی شهر,مرکزی,32.654175,51.474577,,,6876.0,6876.0,"https://en.wikipedia.org/wiki/Asgharabad,_Isfahan",https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D8%BA%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%AE%D9%85%DB%8C%D9%86%DB%8C%E2%80%8C%D8%B4%D9%87%D8%B1),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B5%D8%BA%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%AE%D9%85%DB%8C%D9%86%DB%8C%E2%80%8C%D8%B4%D9%87%D8%B1)&params=32.654175_N_51.474577_E_
Ashkezar,اشکذر,یزد,اشکذر,مرکزی,32.00315,54.20257,1174.0,,19123.0,15663.0,https://en.wikipedia.org/wiki/Ashkezar,https://fa.wikipedia.org/wiki/%D8%A7%D8%B4%DA%A9%D8%B0%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B4%DA%A9%D8%B0%D8%B1&params=32.00315_N_54.20257_E_
Ashkhaneh,آشخانه,خراسان شمالی,مانه و سملقان,مرکزی,37.6042,56.9119,8502.0,3392.0,25104.0,22877.0,https://en.wikipedia.org/wiki/Ashkhaneh,https://fa.wikipedia.org/wiki/%D8%A2%D8%B4%D8%AE%D8%A7%D9%86%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D8%B4%D8%AE%D8%A7%D9%86%D9%87&params=37.6042_N_56.9119_E_
Ashtian,آشتیان,مرکزی,آشتیان,مرکزی,34.55,50.0,2120.0,1192.0,8763.0,9015.0,https://en.wikipedia.org/wiki/Ashtian,https://fa.wikipedia.org/wiki/%D8%A2%D8%B4%D8%AA%DB%8C%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D8%B4%D8%AA%DB%8C%D8%A7%D9%86&params=34.55_N_50.00_E_
Asir,اسیر,فارس,مهر,,27.723015,52.661687,,,3042.0,2180.0,"https://en.wikipedia.org/wiki/Asir,_Iran",https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%DB%8C%D8%B1_(%D9%85%D9%87%D8%B1),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B3%DB%8C%D8%B1_(%D9%85%D9%87%D8%B1)&params=27.723015_N_52.661687_E_
Aslan Duz,اصلاندوز,اردبیل,اصلاندوز مغان,مرکزی,39.443889,47.405556,,,6348.0,4557.0,https://en.wikipedia.org/wiki/Aslan_Duz,https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%84%D8%A7%D9%86%D8%AF%D9%88%D8%B2,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B5%D9%84%D8%A7%D9%86%D8%AF%D9%88%D8%B2&params=39.443889_N_47.405556_E_
Astaneh,آستانه,مرکزی,شازند,مرکزی,,,2010.0,,7166.0,6880.0,"https://en.wikipedia.org/wiki/Astaneh,_Markazi",https://fa.wikipedia.org/wiki/%D8%A2%D8%B3%D8%AA%D8%A7%D9%86%D9%87_(%D8%B4%D8%A7%D8%B2%D9%86%D8%AF),
Astaneh-ye Ashrafiyeh,آستانه اشرفیه,گیلان,آستانه اشرفیه,,37.26582967,49.94319967,9.0,,44941.0,40726.0,https://en.wikipedia.org/wiki/Astaneh-ye_Ashrafiyeh,https://fa.wikipedia.org/wiki/%D8%A2%D8%B3%D8%AA%D8%A7%D9%86%D9%87_%D8%A7%D8%B4%D8%B1%D9%81%DB%8C%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D8%B3%D8%AA%D8%A7%D9%86%D9%87_%D8%A7%D8%B4%D8%B1%D9%81%DB%8C%D9%87&params=37.26582967_N_49.94319967_E_
Astara,آستارا,گیلان,آستارا,مرکزی,38.4122,48.8761,2114.0,,51579.0,48470.0,"https://en.wikipedia.org/wiki/Astara,_Iran",https://fa.wikipedia.org/wiki/%D8%A2%D8%B3%D8%AA%D8%A7%D8%B1%D8%A7,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D8%B3%D8%AA%D8%A7%D8%B1%D8%A7&params=38.4122_N_48.8761_E_
Avaj,آوج,قزوین,آوج,آوج,35.553383,49.235229,,,5142.0,5609.0,https://en.wikipedia.org/wiki/Avaj,https://fa.wikipedia.org/wiki/%D8%A2%D9%88%D8%AC,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D9%88%D8%AC&params=35.553383_N_49.235229_E_
Avajiq,آواجیق,آذربایجان غربی,چالدران,دشتک,39.3492,44.1056,1950.0,,1663.0,1516.0,https://en.wikipedia.org/wiki/Avajiq,https://fa.wikipedia.org/wiki/%D8%A2%D9%88%D8%A7%D8%AC%DB%8C%D9%82,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D9%88%D8%A7%D8%AC%DB%8C%D9%82&params=39.3492_N_44.1056_E_
Aveh,آوه,مرکزی,ساوه,مرکزی,34.7925217,50.42257025,999.0,,3906.0,3906.0,"https://en.wikipedia.org/wiki/Aveh,_Markazi",https://fa.wikipedia.org/wiki/%D8%A2%D9%88%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D9%88%D9%87&params=34.79252170_N_50.42257025_E_
Ayask,آیسک,خراسان جنوبی,سرایان,آیسک,33.8872,58.3736,1361.0,,5143.0,4756.0,https://en.wikipedia.org/wiki/Ayask,https://fa.wikipedia.org/wiki/%D8%A2%DB%8C%D8%B3%DA%A9,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%DB%8C%D8%B3%DA%A9&params=33.8872_N_58.3736_E_
Azadshahr,آزادشهر,گلستان,آزادشهر,مرکزی,37.0831,55.0833,150.0,89247.0,43760.0,39484.0,https://en.wikipedia.org/wiki/Azadshahr,https://fa.wikipedia.org/wiki/%D8%A2%D8%B2%D8%A7%D8%AF%D8%B4%D9%87%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D8%B2%D8%A7%D8%AF%D8%B4%D9%87%D8%B1&params=37.0831_N_55.0833_E_
Azandarian,ازندریان,همدان,ملایر,جوکار,34.50363576,48.69414308,,,11171.0,9324.0,https://en.wikipedia.org/wiki/Azandarian,https://fa.wikipedia.org/wiki/%D8%A7%D8%B2%D9%86%D8%AF%D8%B1%DB%8C%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B2%D9%86%D8%AF%D8%B1%DB%8C%D8%A7%D9%86&params=34.50363576_N_48.69414308_E_
Azarshahr,آذرشهر,آذربایجان شرقی,آذرشهر,مرکزی,37.75654837,45.97872153,13841.0,,44887.0,39918.0,https://en.wikipedia.org/wiki/Azarshahr,https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1%D8%B4%D9%87%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A2%D8%B0%D8%B1%D8%B4%D9%87%D8%B1&params=37.75654837_N_45.97872153_E_
Azna,ازنا,لرستان,ازنا,مرکزی {شورای مرکزی = گشتاسب قیطاسی} دار=,33.4557,49.4555,1871.0,,47489.0,40145.0,"https://en.wikipedia.org/wiki/Azna,_Lorestan",https://fa.wikipedia.org/wiki/%D8%A7%D8%B2%D9%86%D8%A7,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A7%D8%B2%D9%86%D8%A7&params=33.4557_N_49.4555_E_
Bab Anar,باب‌انار,فارس,خفر,مرکزی,28.9642,53.2163,1289.0,,7061.0,6968.0,https://en.wikipedia.org/wiki/Bab_Anar,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%E2%80%8C%D8%A7%D9%86%D8%A7%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A8%D8%A7%D8%A8%E2%80%8C%D8%A7%D9%86%D8%A7%D8%B1&params=28.9642_N_53.2163_E_
Baba Monir,بابامنیر,فارس,ممسنی,ماهورمیلاتی,30.06989133,51.20617933,,,1379.0,1379.0,https://en.wikipedia.org/wiki/Baba_Monir,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%D8%A7%D9%85%D9%86%DB%8C%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A8%D8%A7%D8%A8%D8%A7%D9%85%D9%86%DB%8C%D8%B1&params=30.06989133_N_51.20617933_E_
Babaheydar,باباحیدر,چهارمحال و بختیاری,فارسان,باباحیدر,32.3288895,50.47626801,22351.0,,11202.0,11099.0,https://en.wikipedia.org/wiki/Babaheydar,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%D8%A7%D8%AD%DB%8C%D8%AF%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A8%D8%A7%D8%A8%D8%A7%D8%AD%DB%8C%D8%AF%D8%B1&params=32.3288895_N_50.47626801_E_
Babarashani,بابارشانی,کردستان,بیجار,چنگ الماس,35.6833,47.8,1688.0,,509.0,573.0,https://en.wikipedia.org/wiki/Babarashani,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%D8%A7%D8%B1%D8%B4%D8%A7%D9%86%DB%8C,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A8%D8%A7%D8%A8%D8%A7%D8%B1%D8%B4%D8%A7%D9%86%DB%8C&params=35.6833_N_47.8000_E_
Babol,بابل,مازندران,بابل,مرکزی,36.34,52.44,2.0,32.0,250217.0,219467.0,https://en.wikipedia.org/wiki/Babol,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%D9%84_(%D9%85%D8%A7%D8%B2%D9%86%D8%AF%D8%B1%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A8%D8%A7%D8%A8%D9%84_(%D9%85%D8%A7%D8%B2%D9%86%D8%AF%D8%B1%D8%A7%D9%86)&params=36.34_N_52.44_E_
Babolsar,بابلسر,مازندران,بابلسر,مرکزی,36.7008,52.6456,21.0,1350.0,59966.0,50477.0,https://en.wikipedia.org/wiki/Babolsar,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%D9%84%D8%B3%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A8%D8%A7%D8%A8%D9%84%D8%B3%D8%B1&params=36.7008_N_52.6456_E_
Badreh,بدره,ایلام,بدره,مرکزی,,,10543.0,,4278.0,4249.0,https://en.wikipedia.org/wiki/Badreh,https://fa.wikipedia.org/wiki/%D8%A8%D8%AF%D8%B1%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A8%D8%AF%D8%B1%D9%87&params=33_N_47_E_
Badrud,بادرود,اصفهان,نطنز,امامزاده,33.69271133,52.00768433,989.0,,14723.0,13120.0,https://en.wikipedia.org/wiki/Badrud,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%AF%D8%B1%D9%88%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A8%D8%A7%D8%AF%D8%B1%D9%88%D8%AF&params=33.69271133_N_52.00768433_E_
Baduleh,بادوله,بوشهر,دشتی,کاکی,28.399,51.5,,,4028.0,4028.0,https://en.wikipedia.org/wiki/Baduleh,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%AF%D9%88%D9%84%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A8%D8%A7%D8%AF%D9%88%D9%84%D9%87&params=28.399_N_51.500_E_
Bafq,بافق,یزد,بافق,مرکزی,31.58,55.4,995.0,0.0,45453.0,33882.0,https://en.wikipedia.org/wiki/Bafq,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D9%81%D9%82,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A8%D8%A7%D9%81%D9%82&params=31.58_N_55.4_E_
Bafran,بافران,اصفهان,نائین,مرکزی,32.83957467,53.13972667,1580.0,,1978.0,2027.0,https://en.wikipedia.org/wiki/Bafran,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D9%81%D8%B1%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A8%D8%A7%D9%81%D8%B1%D8%A7%D9%86&params=32.83957467_N_53.13972667_E_
Bafruiyeh,بفروئیه,یزد,میبد,بفروییه,32.276667,53.994167,,,6939.0,6486.0,https://en.wikipedia.org/wiki/Bafruiyeh,https://fa.wikipedia.org/wiki/%D8%A8%D9%81%D8%B1%D9%88%D8%A6%DB%8C%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A8%D9%81%D8%B1%D9%88%D8%A6%DB%8C%D9%87&params=32.276667_N_53.994167_E_
